timestamp,relative_t_s,is_blackout,gnss_available,gnss_trust_status,pos_est_e,pos_est_n,pos_est_u,pos_ref_e,pos_ref_n,pos_ref_u,pos_err_2d,pos_err_3d,vel_est_e,vel_est_n,vel_est_u,vel_ref_e,vel_ref_n,vel_ref_u,vel_err_2d,speed_est,speed_ref,speed_err,heading_est_deg,heading_ref_deg,heading_err_deg,ai_speed,ai_accepted,ai_innovation,ai_nis,nhc_active,zupt_active,zaru_active,pos_cov_trace,vel_cov_trace
3673.024000000005,0.0,False,True,NORMAL,-0.10321142480432616,0.0817956159374355,-0.000126260316885164,0.0,0.0,0.0,0.1316932837950498,0.1316933443207786,-3.9005488612558454,3.0853333953315825,-0.009540019180126138,-3.897934435257376,3.0950070643164906,0.0,0.010020733253162991,4.973284988756685,4.9772443771362305,0.003959388379545459,141.52025489608678,141.55,0.029745103913171533,0.0,False,0.0,0.0,False,False,False,19.853467548521067,0.7577354074168928
3673.1240000000107,0.1,False,True,NORMAL,-0.2844482437879587,0.22468137713317396,-0.000769335761980247,0.0,0.0,0.0,0.3624810679532291,0.36248188437772744,-3.908797032566697,3.077741766253055,-0.014639321287129824,-3.8197934203805217,3.032962153845657,0.0,0.09963361214742693,4.975056645058495,4.877466678619385,0.09758996643911022,141.52538122766765,141.55,0.024618772332360095,0.0,False,0.0,0.0,False,False,False,11.444713148826631,0.7750140870341884
3673.2230000000127,0.2,False,True,NORMAL,-0.47412106443593005,0.3739486407950434,-0.0012363001128749608,0.0,0.0,0.0,0.6038446569228876,0.6038459225102781,-3.908420589038058,3.0812233778939535,-0.005191548966662549,-3.7959813026947855,3.014055044534871,0.0,0.1309739597004735,4.976915611631045,4.8470611572265625,0.12985445440448284,141.50267370825486,141.55,0.04732629174509384,0.0,False,0.0,0.0,False,False,False,8.047097074604952,0.8021652700889033
3673.324000000008,0.3,False,True,NORMAL,-0.6654264164917467,0.5254752739669506,-0.0006482172923953573,0.0,0.0,0.0,0.8478894853196903,0.8478897331029238,-3.8934947372937843,3.088933618209877,0.013080299011415988,-3.6292613759531682,2.8816774071994793,0.0,0.33581900816920274,4.969991163678418,4.6341776847839355,0.3358134788944822,141.50113679299872,141.55,0.048863207001261344,0.0,False,0.0,0.0,False,False,False,6.215616848679229,0.8392748219397098
3673.423999999999,0.4,False,True,NORMAL,-0.8561651775025485,0.6771998541034506,0.00033453232775206536,0.0,0.0,0.0,1.0916127763844217,1.0916128276442996,-3.8799774754633845,3.076763536357415,0.008117750487961697,-3.5267294182919673,2.800265793292058,0.0,0.44859245626249344,4.951837948556253,4.503255367279053,0.44858258127720063,141.50990902512413,141.55,0.040090974875852226,0.0,False,0.0,0.0,False,False,False,5.076501958213095,0.8848455226249328
3673.524000000005,0.5,False,True,NORMAL,-1.0456766054923434,0.8272122109202961,0.0007450537185582326,0.0,0.0,0.0,1.3333115184268207,1.3333117265946017,-3.86978732270777,3.0557872968626296,0.0029094922560777997,-3.41225909961304,2.7093749764119,0.0,0.5738759192441164,4.930830551403768,4.357089042663574,0.573741508740194,141.47370148951543,141.55,0.07629851048460523,0.0,False,0.0,0.0,False,False,False,4.305871292361498,0.9392981485014743
3673.6240000000107,0.6,False,True,NORMAL,-1.432569066824091,1.132935528470422,0.0013623173520372878,-27.144953392274413,17.581576951408028,0.0,30.52350753697947,30.523507567380765,-3.859590106065415,3.061037730087497,0.00944284596785394,-3.952479127553519,1.3501540011471507,0.0,1.7134034855415234,4.9260925460102,4.176722049713135,0.7493704962970655,144.3279050996203,161.14,16.81209490037969,0.0,False,0.0,0.0,False,False,False,4.363244405698495,1.0068260772088276
3673.7230000000127,0.7,False,True,NORMAL,-1.81686320720149,1.44013015401339,0.0027133260805628926,-27.144953392274413,17.581576951408028,0.0,30.03428802446146,30.034288147023684,-3.826292701482566,3.082854780771862,0.01757732860265815,-3.860850166873195,1.3188538465122872,0.0,1.7643393988920832,4.913706283117325,4.079894542694092,0.8338117404232328,144.35599461276053,161.14,16.78400538723946,0.0,False,0.0,0.0,False,False,False,4.442466716043047,1.0846945191382877
3673.823000000004,0.8,False,True,NORMAL,-2.1980058927873953,1.7487644994306988,0.004645550191457517,-27.144953392274413,17.581576951408028,0.0,29.547049593515254,29.54704995871477,-3.7965610102355414,3.0898321275743124,0.021067153615234348,-3.6950984118979546,1.2622335866817178,0.0,1.8304128183374797,4.894991121649877,3.9047389030456543,0.9902522186042226,144.37319332271096,161.14,16.766806677289026,0.0,False,0.0,0.0,False,False,False,4.545838047629633,1.1724569375546932
3673.92300000001,0.9,False,True,NORMAL,-2.5755993399976878,2.0589628964252933,0.007262097030588664,-27.144953392274413,17.581576951408028,0.0,29.06208364254143,29.062084549875763,-3.7553079339703035,3.1141358123175804,0.031263783167388585,-3.5448294794048296,1.2109022086007195,0.0,1.9148366327583508,4.878542767722672,3.7459444999694824,1.1325982677531892,144.3981833202159,161.14,16.741816679784108,0.0,False,0.0,0.0,False,False,False,4.675972533775464,1.2711784369856178
