timestamp,relative_t_s,is_blackout,gnss_available,gnss_trust_status,pos_est_e,pos_est_n,pos_est_u,pos_ref_e,pos_ref_n,pos_ref_u,pos_err_2d,pos_err_3d,vel_est_e,vel_est_n,vel_est_u,vel_ref_e,vel_ref_n,vel_ref_u,vel_err_2d,speed_est,speed_ref,speed_err,heading_est_deg,heading_ref_deg,heading_err_deg,ai_speed,ai_accepted,ai_innovation,ai_nis,nhc_active,zupt_active,zaru_active,pos_cov_trace,vel_cov_trace
1123.024000000005,0.0,False,True,NORMAL,0.0004622802369697403,-3.0025386168938743e-05,0.00017595743806016455,0.0,0.0,0.0,0.00046325429442952077,0.0004955457207121153,0.013711562583716072,-0.015511430045372566,0.013295050855183394,0.021217561911478233,0.013242761892077067,0.0,0.029717731741908896,0.02070293241402409,0.025011111050844193,0.004308178636820103,32.29370002797083,31.970000000000002,0.3237000279708268,0.0,False,0.0,0.0,False,False,False,19.853467588507158,0.7579636904715719
1123.1240000000107,0.1,False,True,NORMAL,0.0019924180670588543,-0.0008163959427953924,0.0014437237645300405,0.0,0.0,0.0,0.0021531911409244,0.002592406294858912,0.04620230135171875,-0.012226244573937443,0.033299281254909545,0.01545837467534109,0.009648213867273402,0.0,0.037731697014297495,0.04779261142244444,0.018222222104668617,0.029570389317775822,32.36862141445115,31.970000000000002,0.3986214144511464,0.0,False,0.0,0.0,False,False,False,11.444715210951102,0.7759641444458285
1123.2230000000127,0.2,False,True,NORMAL,0.004860188106129969,-0.0005393348622180742,0.004138913866211803,0.0,0.0,0.0,0.0048900215255733796,0.0064064747336184304,0.05240051456486546,0.013190255041786397,0.05572909599021783,0.015618614004994463,0.009748225890200394,0.0,0.03694260106539071,0.05403514370046636,0.01841111108660698,0.03562403261385938,32.48948704254261,31.970000000000002,0.5194870425426099,0.0,False,0.0,0.0,False,False,False,8.04710992899455,0.8039795400175185
1123.3240000000078,0.3,False,True,NORMAL,0.007782578958589675,0.0010686749289427605,0.007802287225749568,0.0,0.0,0.0,0.0078556095467146,0.011071869187428493,0.05254717677043225,0.025355173946956463,0.0641459905701534,0.01864430874602791,0.01163668768335013,0.0,0.03657323236528231,0.058344585287955164,0.021977778524160385,0.03636680676379478,32.452189623556286,31.970000000000002,0.4821896235562817,0.0,False,0.0,0.0,False,False,False,6.215655007619674,0.8413044102815688
1123.4230000000098,0.4,False,True,NORMAL,0.008827658925683823,0.004689081253326864,0.011789685907893505,0.0,0.0,0.0,0.009995751352875216,0.015456770002665154,0.009172054476319497,0.06873451545738181,0.07007689952551942,0.008136855160180539,0.005078549358599808,0.0,0.06366438295933935,0.06934378269518927,0.009591666981577873,0.0597521157136114,32.48818444168574,31.970000000000002,0.5181844416857349,0.0,False,0.0,0.0,False,False,False,5.076585392253744,0.8879237565187239
1123.524000000005,0.5,False,True,NORMAL,0.0062923947510925785,0.011068501200355928,0.016712298039422424,0.0,0.0,0.0,0.012732083510795005,0.021009684821156664,-0.03604948353153904,0.1007670933950832,0.09154385075052225,0.013017082846037874,0.008124502210890948,0.0,0.10483404808270326,0.1070213641016789,0.015344444662332535,0.09167691943934636,32.24733415135813,31.970000000000002,0.27733415135812606,0.0,False,0.0,0.0,False,False,False,4.306042135315643,0.9446112520822402
1123.6230000000069,0.6,False,True,NORMAL,0.00037992472943804026,0.016952167626904185,0.02117117934704454,0.0,0.0,0.0,0.016956424447704087,0.02712451225359494,-0.08097381474375034,0.07155907792593659,0.06561090299452858,0.024264463567512103,0.015144459801939356,0.0,0.11940562951550973,0.1080622982717167,0.028602777048945427,0.07945952122277128,32.38879851818646,31.970000000000002,0.4187985181864565,0.0,False,0.0,0.0,False,False,False,3.7565239067316885,1.007017202881367
1123.7230000000127,0.7,False,True,NORMAL,-0.005094549283979592,0.022161277904527148,0.02382170459150698,0.0,0.0,0.0,0.022739319927574355,0.03293251099466308,-0.042913459549623716,0.09526415650154627,0.05419602194909874,0.025704261561643345,0.01604309754780852,0.0,0.10480633488608986,0.10448360887942323,0.030300000682473183,0.07418360819695005,32.408255071637036,31.970000000000002,0.4382550716370327,0.0,False,0.0,0.0,False,False,False,3.3514212760732804,1.0781748086725784
1123.823000000004,0.8,False,True,NORMAL,-0.008444438328203133,0.030747296606895572,0.02554729433995082,0.0,0.0,0.0,0.03188580855664849,0.04085791276366576,-0.04551523547076513,0.15450252583946594,0.044233438217474726,0.009543661635178047,0.005956595726714603,0.0,0.15842151212378083,0.16106727523222722,0.011250000447034836,0.14981727478519238,32.108922451959785,31.970000000000002,0.1389224519597817,0.0,False,0.0,0.0,False,False,False,3.0471836701448987,1.1568027854502063
1123.923999999999,0.9,False,True,NORMAL,-0.011400220999648556,0.04462846521989887,0.027815037822694327,0.0,0.0,0.0,0.04606153435052453,0.053808375517222846,-0.04012548333637276,0.22698076222015753,0.06430315919680897,0.021274116318361486,0.013278059847017753,0.0,0.22234827599813858,0.23050015364641566,0.025077776983380318,0.20542237666303534,32.341357517649655,31.970000000000002,0.37135751764964975,0.0,False,0.0,0.0,False,False,False,2.817357857067662,1.2448725197822958
