timestamp,relative_t_s,is_blackout,gnss_available,pos_est_e,pos_est_n,pos_est_u,pos_ref_e,pos_ref_n,pos_ref_u,pos_err_2d,vel_est_e,vel_est_n,vel_est_u,vel_ref_e,vel_ref_n,vel_err_2d,speed_est,speed_ref,heading_est_deg,heading_ref_deg,heading_err_deg,ai_speed,ai_accepted,ai_innovation,ai_nis,nhc_active,zupt_active,pos_cov_trace,vel_cov_trace
10.001000000003842,0.0,False,True,0.05100350347090565,-0.08530740687533195,-5.0658224344246255e-08,0.0,0.0,0.0,0.09939170505681104,1.9282111204530181,-3.221980755182318,-3.827657333355385e-06,1.925534971407428,-3.223715392732166,0.0031891599432383195,3.754884567041163,3.7550001144409175,300.90957831321947,300.84999999999997,0.059578313219492654,0.0,False,0.0,0.0,False,False,19.853478779556106,1.4266591378886604
10.10000000000582,0.1,False,True,0.244077141247258,-0.40752809247123933,0.0001631299653553868,0.0,0.0,0.0,0.4750292591332464,1.9346056837539964,-3.221882231241262,0.0032651053190725417,1.981942065522709,-3.318151702775297,0.10727788303464812,3.7580878467116015,3.865000009536743,300.97911044178176,300.84999999999997,0.12911044178179015,0.0,False,0.0,0.0,False,False,19.87189746574024,2.1042580225284144
10.200000000011642,0.2,False,True,0.4377221117577309,-0.7298457781686367,-1.8537703185759232e-06,0.0,0.0,0.0,0.8510437750387639,1.9450269679296355,-3.2208160792319105,-0.006597500969120248,1.8685580271585862,-3.128325044110464,0.12000871001924358,3.7625504810184762,3.6438889503479004,301.0881924935353,300.84999999999997,0.2381924935353326,0.0,False,0.0,0.0,False,False,19.925660384133984,2.782314303859068
10.30000000000291,0.3,False,True,0.6330407462703481,-1.0521495669078635,-0.0005371084066756165,0.0,0.0,0.0,1.2279085053793397,1.9558771033161158,-3.228938292904739,-0.004062239620856912,1.8419212928850366,-3.0837300346378527,0.1845843032327148,3.775115593284901,3.591944456100464,301.18985982597997,300.84999999999997,0.3398598259800068,0.0,False,0.0,0.0,False,False,20.028346399591225,3.4609278649325708
10.403000000005704,0.4,False,True,0.8283630444048544,-1.3746756272703848,-0.0010582694466712986,0.0,0.0,0.0,1.604966795154001,1.9580568804268865,-3.217195822497267,-0.00641971478749679,1.6907715097436593,-2.830676265292479,0.46993492898810524,3.766209726937805,3.2971861362457275,301.2809261368181,300.84999999999997,0.43092613681810765,0.0,False,0.0,0.0,False,False,20.193550973071762,4.140087667341416
10.5,0.5,False,True,1.0240346073831161,-1.6959337408882367,-0.0014709996158901685,0.0,0.0,0.0,1.9811204230438546,1.9570598325120683,-3.2069411373448617,-0.0018496111147110713,1.694778432781059,-2.837384624094042,0.4531705519238433,3.75693420842406,3.305000066757202,301.3425302862782,300.84999999999997,0.4925302862781763,0.0,False,0.0,0.0,False,False,20.434885463376595,4.81989333818226
10.604000000006636,0.6,False,True,1.219936965428157,-2.0176562563649805,-0.0016053347617406726,0.0,0.0,0.0,2.357791968869775,1.9720701742563576,-3.220635619126053,-0.0009329828884142348,1.6612417560085246,-2.781237785559253,0.5382237097468363,3.7764473468294186,3.2395999431610107,301.3845189149022,300.84999999999997,0.5345189149021716,0.0,False,0.0,0.0,False,False,20.76597886202247,5.50036291942331
10.700000000011642,0.7,False,True,1.4174445724361437,-2.3402404146921723,-0.0015780833755235093,0.0,0.0,0.0,2.736032586517798,1.9810511256611814,-3.229100917553341,0.0014504654427035094,1.5947838552788056,-2.669974494716778,0.6795768984321513,3.7883579949929844,3.109999895095825,301.42159107942035,300.84999999999997,0.5715910794203548,0.0,False,0.0,0.0,False,False,21.200479205392813,6.1815634727304705
10.80000000000291,0.8,False,True,1.616729230240613,-2.6628375381642937,-0.0006021177622723162,0.0,0.0,0.0,3.115207402175862,1.981499620941787,-3.23701111822952,0.018272207124345567,1.53225169747735,-2.565283651580356,0.8081098230983289,3.795336839772456,2.9880554676055904,301.45810746367937,300.84999999999997,0.6081074636793612,0.0,False,0.0,0.0,False,False,21.75205681127676,6.863608401648696
10.902000000001863,0.9,False,True,1.815297123541034,-2.986789703743637,0.0013240881239835205,0.0,0.0,0.0,3.495170436634722,1.9893505650609682,-3.2422738559570212,0.020254482012459413,1.469827861327543,-2.4607741596948705,0.938427202798556,3.803926317337233,2.8663222789764404,301.5193730669315,300.84999999999997,0.6693730669315273,0.0,False,0.0,0.0,False,False,22.434404843666268,7.546412924459652
