timestamp,relative_t_s,is_blackout,gnss_available,pos_est_e,pos_est_n,pos_est_u,pos_ref_e,pos_ref_n,pos_ref_u,pos_err_2d,vel_est_e,vel_est_n,vel_est_u,vel_ref_e,vel_ref_n,vel_err_2d,speed_est,speed_ref,heading_est_deg,heading_ref_deg,heading_err_deg,ai_speed,ai_accepted,ai_innovation,ai_nis,nhc_active,zupt_active,pos_cov_trace,vel_cov_trace
274.2430000000022,0.0,False,True,-0.4878277783184732,0.011087978088638048,1.0997360635303065e-05,0.0,0.0,0.0,0.4879537729716121,-18.423143754714687,0.44838443092618846,0.000830943615339187,-18.436371107204234,0.38940609948508226,0.060443415137297736,18.428599360905856,18.44048309326172,178.72652783281436,178.79000000000002,0.06347216718566329,0.0,False,0.0,0.0,False,False,19.853478780201577,1.4266628229166625
274.34300000000803,0.1,False,True,-2.3317592673808734,0.04929072153259152,-0.00126949168398392,0.0,0.0,0.0,2.3322801839071117,-18.455486026533315,0.3156704379528811,-0.026440724507723647,-18.363004139426558,0.38785646997354634,0.11731889302970555,18.458185509441705,18.36709976196289,178.07569713386704,178.79000000000002,0.7143028661329964,0.0,False,0.0,0.0,False,False,19.871908256776795,2.105911809745943
274.4429999999993,0.2,False,True,-4.179975787890444,0.06991579939717212,-0.00606501884540259,0.0,0.0,0.0,4.180560465578232,-18.508844383658083,0.0968311193387307,-0.06946981872064975,-18.4477706948056,0.3896468772887929,0.29911714022088254,18.509097673418434,18.451885223388672,178.23331932851855,178.79000000000002,0.5566806714814705,0.0,False,0.0,0.0,False,False,19.925760585406035,2.7886650962193746
274.5430000000051,0.3,False,True,-6.033125673529778,0.07660744899672671,-0.008186600182013552,0.0,0.0,0.0,6.033612027123215,-18.554153329128596,0.0370018726523611,0.027038191988430493,-18.51449203481634,0.3910561403490188,0.35626877879031166,18.554190224835832,18.51862144470215,179.5178458597072,178.79000000000002,-0.7278458597071957,0.0,False,0.0,0.0,False,False,20.028783952914765,3.47746132576205
274.64300000001094,0.4,False,True,-7.8884986992471875,0.073193135933581,-0.004483608429587757,0.0,0.0,0.0,7.888838251806939,-18.553307185219595,-0.10528813391527514,0.04702164306008541,-18.456548262843253,0.389832273781011,0.5044863795750759,18.55360593254757,18.460664749145508,180.5054317001477,178.79000000000002,1.7154317001476844,0.0,False,0.0,0.0,False,False,20.19488462079555,4.1715536991326765
274.7430000000022,0.5,False,True,-9.74683513590288,0.06053050964243866,-0.0014679618791221226,0.0,0.0,0.0,9.747023089593483,-18.613421547894273,-0.14796439190757157,0.013291287949227272,-18.498927726686137,0.3907273968839994,0.5507246847620897,18.614009648135657,18.503053665161133,179.55313451980098,178.79000000000002,-0.7631345198009308,0.0,False,0.0,0.0,False,False,20.43811272338645,4.870800900414871
274.84300000000803,0.6,False,True,-11.60844600855426,0.03829457045624527,-0.0020915614579762867,0.0,0.0,0.0,11.608509172484027,-18.618795905133286,-0.2967543918162961,-0.025763279526310544,-18.48754911524128,0.3904870621307807,0.6996617296095654,18.62116065464423,18.49167251586914,178.31838528530352,178.79000000000002,0.47161471469653077,0.0,False,0.0,0.0,False,False,20.772694007872612,5.577348986300052
274.9429999999993,0.7,False,True,-13.47242470034882,0.007541965904346415,-0.011260477747341005,0.0,0.0,0.0,13.472426811373616,-18.66077793075788,-0.31829769922168094,-0.1576150462609838,-18.454589852594573,0.3897909089759908,0.7374977970380617,18.66349234217407,18.45870590209961,179.36905397994795,178.79000000000002,-0.5790539799478897,0.0,False,0.0,0.0,False,False,21.213005021331888,6.287312431173309
275.0430000000051,0.8,False,True,-15.334068836785882,-0.009253846183597876,-0.03126621859262588,0.0,0.0,0.0,15.334071629053945,-18.712467817213298,-0.1861231726057725,-0.26492211506069896,-18.480892045934425,0.39034645401556595,0.6212443708077767,18.713393429456463,18.485013961791992,179.0546443487898,178.79000000000002,-0.2646443487897795,0.0,False,0.0,0.0,False,False,21.763341870838673,6.92285547925086
275.14300000001094,0.9,False,True,-17.20899863562158,-0.032112394517263346,-0.06025275154385252,0.0,0.0,0.0,17.209028596835644,-18.78612815950066,-0.2710477940675369,-0.3148085439638339,-18.498641688188275,0.390721355286382,0.7215170671746134,18.788083407624434,18.50276756286621,178.77897049950738,178.79000000000002,0.011029500492615946,0.0,False,0.0,0.0,False,False,22.451654404505746,7.616670585211455
